VideoID,VideoTitle,DateOfPublic,PlaylistID,PlaylistTitle,views,likes,dislikes,comments,Favorites
93JjVz-wcuc,Lower Quarters | Complexity Limit vs Deplete from Beyond | MDI Global Finals Day 2,2020-07-11T22:41:36Z,PLY0KbDiiFYeM4pze3VTIrkbyFdQ57JIUA,2020 MDI Global Finals,17046,2543,9,13,0
WGZnW1Zi_1g,Upper Finals | WUNDERBAR vs Golden Guardians | MDI Global Finals,2020-07-12T18:28:45Z,PLY0KbDiiFYeM4pze3VTIrkbyFdQ57JIUA,2020 MDI Global Finals,16167,136,8,5,0
ptvjNvC5qVA,Lower Semis | Perplexed vs Deplete from Beyond | MDI Global Finals,2020-07-12T19:40:05Z,PLY0KbDiiFYeM4pze3VTIrkbyFdQ57JIUA,2020 MDI Global Finals,6642,79,6,4,0
1dZ5npe9PFc,Lower Finals | Golden Guardians vs Deplete from Beyond | MDI Global Finals,2020-07-12T20:34:19Z,PLY0KbDiiFYeM4pze3VTIrkbyFdQ57JIUA,2020 MDI Global Finals,8739,58,5,13,0
8zYeTmIjfAw,Grand Finals | Golden Guardians vs WUNDERBAR | MDI Global Finals,2020-07-12T22:28:58Z,PLY0KbDiiFYeM4pze3VTIrkbyFdQ57JIUA,2020 MDI Global Finals,110726,551,51,84,0
aGS9khsL_Rc,Lower Quarters | Ethical vs Perplexed | MDI Global Finals Day 2,2020-07-17T22:23:54Z,PLY0KbDiiFYeM4pze3VTIrkbyFdQ57JIUA,2020 MDI Global Finals,434,3,0,0,0
sDsaCoQQGkA,ABC vs Bergen Boys| Lower Round 1 | AWC EU Cup 4,2020-06-12T17:55:13Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,1237,5,1,0,0
R1ee5AcfnLA,Go Next vs Method Black | Lower Round 1 | AWC EU Cup 4,2020-06-12T18:27:56Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,6477,88,7,15,0
e-KMyx06V4E,Wildcard Gaming vs Coffin Dance| Upper Quarters | AWC EU Cup 4,2020-06-12T19:42:19Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,345,1,0,0,0
QRc4xBUGyUM,Diabolus vs nLite | Upper Quarters | AWC EU Cup 4,2020-06-12T21:32:07Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,274,2,1,0,0
CnRK_ukRofg,Coffin Dance vs Method Black | Lower Quarters | AWC EU Cup 4,2020-06-12T21:53:30Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,16676,132,17,13,0
a7UUAH6ljiQ,nLite vs ABC | Lower Quarters | AWC EU Cup 4,2020-06-12T23:36:10Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,227,1,0,0,0
V7MNtDByz0s,Golden Guardians vs RSG  | Lower Round | AWC NA Cup 4,2020-06-13T17:53:56Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,256,2,0,0,0
X90zPHDd_FA,Charlotte Phoenix vs Five Men | Lower Round | AWC NA Cup 4,2020-06-13T19:35:37Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,187,2,0,0,0
eVL9KpZY9NI,Cloud9 vs Meow Meow Kitty Catz | Upper Quarters | AWC NA Cup 4,2020-06-13T20:45:14Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,13604,102,12,23,0
Cg1pkpJToZY,Spacestation Gaming vs Unitas | Upper Quarters | AWC NA Cup 4,2020-06-13T21:44:14Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,157,1,0,0,0
HsQ2_BoJI4c,Meow Meow Kitty Catz vs Golden Guardians | Upper Quarters | AWC NA Cup 4,2020-06-13T21:53:17Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,23901,154,14,17,0
Juecg3tGWOE,Unitas vs Charlotte Phoenix | Lower Quarters | AWC NA Cup 4,2020-06-14T17:01:42Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,82,1,0,0,0
eIAUDZxsNJU,ABC vs Method Black | Lower Semis | AWC EU Cup 4,2020-06-14T18:16:09Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,5379,47,4,7,0
nBpwvdwCY-w,Wildcard Gaming vs Diabolus | Upper Final | AWC EU Cup 4,2020-06-14T19:15:30Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,159,0,0,0,0
f3kiG71TvxE,Method Black vs Diabolus | Lower Final | AWC EU Cup 4,2020-06-14T20:06:26Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,147,1,1,0,0
bBZNeC0vVj0,Method Black vs Wildcard Gaming | Grand Final | AWC EU Cup 4,2020-06-14T22:22:31Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,40537,251,19,44,0
3EdpgP5-qq8,Meow Meow Kitty Catz vs Charlotte Phoenix | Lower Semis | AWC NA Cup 4,2020-06-15T00:03:34Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,151,2,0,1,0
F9YTBA276v8,Cloud9 vs Spacestation Gaming | Upper Final | AWC NA Cup 4,2020-06-15T02:08:35Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,157,1,0,0,0
9ImFbAmgwZg,Meow Meow Kitty Catz vs Spacestation Gaming | Upper Final | AWC NA Cup 4,2020-06-15T02:55:18Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,9268,90,9,7,0
ai1XEObhBsA,Cloud9 vs Spacestation Gaming | Grand Final | AWC NA Cup 4,2020-06-15T04:26:09Z,PLY0KbDiiFYeNjCASda03UJRsveKwQeOWE,AWC BFA | Cup 4,32298,192,45,52,0
6L1fZ3y1kAk,AWC EU Cup 3 | Top 8 | Full VOD,2020-06-10T23:02:05Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,152260,780,75,45,0
8xh_sIVz0fk,AWC NA Cup 3 | Top 8 | Full VOD,2020-06-10T23:02:01Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,191642,1006,149,23,0
aGxQXIw3fww,AWC Cup 3 | Championship Sunday | Full VOD,2020-06-10T23:01:56Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,304792,1473,210,95,0
utXt__-HeVk,ABC vs Bergen Boys | Lower Round 1 | AWC Cup 3,2020-06-05T18:44:56Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,808,2,0,0,0
MFj-F8h4at8,Diabolous vs Go Next| Lower Round 1 | AWC Cup 3,2020-06-05T19:44:03Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,181,3,0,0,0
iGjiKZz-TiY,Wildcard Gaming vs MyWay| Upper Quarters| AWC Cup 3,2020-06-05T20:30:16Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,218,3,0,1,0
WHd0qTxB0zo,Method Black vs nLite| Upper Quarters| AWC Cup 3,2020-06-05T22:05:31Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,21743,175,29,28,0
LKQZw-5mDf8,ABC vs MyWay | Lower Quarters| AWC Cup 3,2020-06-05T23:05:13Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,163,2,0,0,0
s63w5hQOIZg,nLite vs Diabolous | Lower Quarters| AWC Cup 3,2020-06-05T23:35:51Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,159,1,0,0,0
Wj0gztEp2nU,Meow Meow Kitty Catz vs Charlotte Phoenix | Lower Round| AWC Cup 3,2020-06-06T18:53:19Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,117,1,0,0,0
oSVr2Tk_1Nk,Method Orange vs Thirst for Burst | Lower Round 1| AWC Cup 3,2020-06-06T19:05:53Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,11584,100,10,9,0
s3F6lSdBc34,Cloud9 vs Spacestation Gaming | Upper Quarters | AWC Cup 3,2020-06-06T21:01:21Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,12997,78,9,16,0
fw3cxjWVOSo,Golden Guardians vs Turtle | Upper Quarters | AWC Cup 3,2020-06-06T21:47:39Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,248,1,0,0,0
H6ir4uCmCxk,Spacestation Gaming vs Meow Meow Kitty Catz | Lower Quarters | AWC Cup 3,2020-06-06T23:42:43Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,111,1,0,0,0
9s3LXg4kJd0,Turtle vs Method Orange | Lower Quarters | AWC Cup 3,2020-06-06T23:49:45Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,22231,180,12,19,0
uewCu0VX59s,Diabolous vs ABC | Lower Semis | AWC EU Cup 3,2020-06-07T18:57:23Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,79,0,0,0,0
8i4WwrlPZNg,Method Black vs Wildcard Gaming | Upper Final | AWC EU Cup 3,2020-06-07T20:17:38Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,12531,121,13,18,0
ZP3F7V0E3Nw,Method Black vs Diabolus | Lower Final | AWC EU Cup 3,2020-06-07T22:25:21Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,101,1,0,0,0
PqyXkUpyzmk,Method Black vs Wildcard Gaming | Grand Final | AWC EU Cup 3,2020-06-07T23:36:17Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,30586,199,21,25,0
wzf_H15QZbw,Method Orange vs Spacestation Gaming | Lower Semis | AWC NA Cup 3,2020-06-08T01:48:34Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,130,1,0,0,0
RXF6HTdgKWM,Cloud9 vs Golden Guardians| Upper Final | AWC NA Cup 3,2020-06-08T03:06:25Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,664,5,0,2,0
Vw5C2bNO5tw,Cloud9 vs Spacestation Gaming| Lower Final | AWC NA Cup 3,2020-06-08T04:35:25Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,283,2,0,0,0
U0tAnDfmj9I,Cloud9 vs Golden Guardians| Grand Final | AWC NA Cup 3,2020-06-10T16:30:01Z,PLY0KbDiiFYeP_hlp69pyzA-LZb8cxbsie,AWC BFA | Cup 3,23094,222,25,45,0
Odx1wCE-1eY,AWC EU Cup 2 | Top 8 | Full VOD,2020-05-30T05:50:07Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,171507,976,84,31,0
tTdFq438WpQ,AWC NA Cup 2 | Top 8 | Full VOD,2020-06-01T01:48:28Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,209440,1040,106,19,0
P1L78MsxKEE,AWC Cup 2 | Championship Sunday | Full VOD,2020-06-01T01:50:07Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,310601,1743,128,30,0
pRQiVsf3W50,Go Next vs Sky Seven | Lower Round 1 | AWC EU Cup 2,2020-05-29T18:11:34Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,1475,6,1,0,0
34vZNiNlEJs,Coffin Dance vs We Rave You | Lower Round 1 | AWC EU Cup 2,2020-05-29T19:44:53Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,676,6,0,0,0
wSzaWZP-2UA,Wildcard Gaming vs Myway | Upper Quarters | AWC EU Cup 2,2020-05-29T20:35:30Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,681,5,0,1,0
n2Iedy8W5Cs,Method Black vs nLite | Upper Quarters | AWC EU Cup 2,2020-05-29T21:51:19Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,21675,156,8,26,0
AyRztAKuSG8,MyWay vs Sky Seven | Lower Quarters | AWC EU Cup 2,2020-05-29T21:55:48Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,393,1,0,2,0
t-9zFezrTT0,Method Black vs Coffin Dance | Lower Quarters | AWC EU Cup 2,2020-05-29T22:37:31Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,15090,96,40,21,0
p1F1o3z5Uvc,Easy Money vs Meow Meow Kitty Catz | Lower Round 1 | AWC NA Cup 2,2020-05-30T18:11:17Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,334,1,0,0,0
SNGHeZgvcEU,Method Orange vs Hamsti Getting Carried | Lower Round 1 | AWC NA Cup 2,2020-05-30T18:47:02Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,13175,109,5,14,0
X-TpQAKxJI0,Cloud9 vs Spacestation Gaming | Upper Quarters | AWC NA Cup 2,2020-05-30T19:51:18Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,8804,77,3,2,0
2Fw7TWrf8Ac,Charlotte Phoenix vs Golden Guardians | Upper Quarters | AWC NA Cup 2,2020-05-30T21:02:23Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,360,2,1,0,0
M5ITRsGsmDs,Meow Meow Kitty Catz vs Spacestation Gaming | Lower Quarters | AWC NA Cup 2,2020-05-30T22:56:40Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,251,1,0,0,0
37DeYYFurew,Method Orange vs Golden Guardians | Lower Quarters | AWC NA Cup 2,2020-05-30T23:32:07Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,46055,423,19,45,0
nh35wqYp2jM,MyWay vs Method Black | EU Lower Semis | AWC Cup 2,2020-05-31T19:07:46Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,9886,114,9,15,0
E-4cl9aq1dM,Wildcard Gaming vs nLite | EU Upper Finals | AWC Cup 2,2020-05-31T19:21:08Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,169,0,0,0,0
GqD4D9TdM5U,Method Black vs nLite | EU Lower Finals | AWC Cup 2,2020-05-31T20:07:44Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,14619,2408,7,11,0
P-IugaqWzhQ,Wildcard Gaming vs nLite | EU Grand Final | AWC Cup 2,2020-05-31T23:22:33Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,30027,205,12,35,0
vrbNB2G3HxI,Spacestation Gaming vs Golden Guardians | NA Lower Semis | AWC Cup 2,2020-05-31T23:43:20Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,10824,102,8,24,0
olhrV9OumlA,Charlotte Phoenix vs Cloud9 | NA Upper Final | AWC Cup 2,2020-06-01T01:05:49Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,166,2,0,0,0
ELTn6MD3fSM,Charlotte Phoenix vs Golden Guardians | NA Lower Final | AWC Cup 2,2020-06-01T01:46:45Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,172,2,1,0,0
ELmi9R-ygTg,Cloud9 vs Golden Guardians | NA Grand Final | AWC Cup 2,2020-06-01T03:32:23Z,PLY0KbDiiFYeMaM0oVD1-xVa5yL-gQNISh,AWC BFA | Cup 2,52015,311,20,129,0
oTutL_SNyJ4,Method NA vs Ramping | Day 1 Upper Quarters | AMER Cup 3,2020-05-16T16:56:45Z,PLY0KbDiiFYePsCRV2b3golMfeBm6NRtCB,2020 MDI AMER CUP 3,17001,119,8,15,0
xKGlieZR-iY,Ethical vs Leal | Day 1 Upper Quarters | AMER Cup 3,2020-05-16T18:03:44Z,PLY0KbDiiFYePsCRV2b3golMfeBm6NRtCB,2020 MDI AMER CUP 3,811,5,0,1,0
rIqTb4zewK8,Complexity Limit vs One Last Chance | Day 1 Upper Quarters | AMER Cup 3,2020-05-16T19:42:09Z,PLY0KbDiiFYePsCRV2b3golMfeBm6NRtCB,2020 MDI AMER CUP 3,12066,99,10,19,0
p6lt3ymQda4,Method NA vs Villains | Day 1 Upper Semis | AMER Cup 3,2020-05-16T20:26:05Z,PLY0KbDiiFYePsCRV2b3golMfeBm6NRtCB,2020 MDI AMER CUP 3,12494,93,9,6,0
h4Q0uzpJ-l8,Complexity Limit vs Ethical | Day 1 Upper Semis | AMER Cup 3,2020-05-16T21:47:43Z,PLY0KbDiiFYePsCRV2b3golMfeBm6NRtCB,2020 MDI AMER CUP 3,486,3,0,1,0
lmuQ5T677rw,Goosy Bad vs Ramping | Day 1 Lower Round | AMER Cup 3,2020-05-16T23:14:34Z,PLY0KbDiiFYePsCRV2b3golMfeBm6NRtCB,2020 MDI AMER CUP 3,370,3,0,0,0
tf99s9NXkGY,Leal vs One Last Chance | Day 1 Lower Round | AMER Cup 3,2020-05-17T00:27:08Z,PLY0KbDiiFYePsCRV2b3golMfeBm6NRtCB,2020 MDI AMER CUP 3,341,3,0,0,0
hLp_xptckEk,Complexity Limit vs Goosy Bad | Day 2 Lower Quarters | AMER Cup 3,2020-05-17T17:03:21Z,PLY0KbDiiFYePsCRV2b3golMfeBm6NRtCB,2020 MDI AMER CUP 3,289,0,0,0,0
aoYYReqPDFs,Villains vs One Last Chance | Day 2 Lower Quarters | AMER Cup 3,2020-05-17T18:40:52Z,PLY0KbDiiFYePsCRV2b3golMfeBm6NRtCB,2020 MDI AMER CUP 3,312,2,0,0,0
cwZq1p2CPU8,Method NA vs Ethical | Day 2 Upper Final | AMER Cup 3,2020-05-17T19:31:57Z,PLY0KbDiiFYePsCRV2b3golMfeBm6NRtCB,2020 MDI AMER CUP 3,18933,164,11,16,0
XHUzvAAPfDY,Goosy Bad vs Villains | Day 2 Lower Semis | AMER Cup 3,2020-05-17T20:50:10Z,PLY0KbDiiFYePsCRV2b3golMfeBm6NRtCB,2020 MDI AMER CUP 3,293,2,0,0,0
pwh7Sbzf78w,Ethical vs Goosy Bad | Day 2 Lower Final | AMER Cup 3,2020-05-17T22:07:52Z,PLY0KbDiiFYePsCRV2b3golMfeBm6NRtCB,2020 MDI AMER CUP 3,294,0,0,0,0
6q0cs7lCbjI,Method NA vs Ethical | Day 2 Grand Final | AMER Cup 3,2020-05-18T17:09:00Z,PLY0KbDiiFYePsCRV2b3golMfeBm6NRtCB,2020 MDI AMER CUP 3,37989,1038,19,27,0
9q_MQUYgXYA,Perplexed vs Diegal Way | Day 1 Upper Quarters | EU & Asia Cup 3,2020-05-09T17:02:42Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,1790,7,0,0,0
UpaNWRorpik,Self Reliance vs The Boys | Day 1 Upper Quarters | EU & Asia Cup 3,2020-05-09T17:46:42Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,603,4,0,0,0
iRctqzfZVU4,Method EU vs Eclatax | Day 1 Upper Quarters | EU & Asia Cup 3,2020-05-09T18:44:29Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,22541,141,8,16,0
uhmL3ifT3bI,Deplete from Beyond vs Paint for Fem | Day 1 Upper Quarters | EU & Asia Cup 3,2020-05-09T19:58:22Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,11556,81,10,9,0
4gd9rRWD58E,Perplexed vs Self Reliance | Day 1 Upper Semis | EU & Asia Cup 3,2020-05-09T21:13:02Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,450,7,0,0,0
7M8OOgd0rro,Method EU vs Deplete from Beyond | Day 1 Upper Semis | EU & Asia Cup 3,2020-05-09T22:46:46Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,46237,271,20,20,0
uJeq41_8aEE,The Boys vs Diegal Way | Day 1 Lower Round | EU & Asia Cup 3,2020-05-10T00:02:03Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,384,2,0,2,0
yQtUzj4uGKk,Paint for Fem vs Eclatax | Day 1 Lower Round | EU & Asia Cup 3,2020-05-10T01:30:17Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,313,3,0,0,0
-Osy78xEmWE,Deplete from Beyond vs The Boys | Day 2 Lower Quarters | EU & Asia Cup 3,2020-05-10T17:36:01Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,5557,36,6,0,0
tCWfJ9nmVKA,Paint for Fem vs Self Reliance | Day 2 Lower Quarters | EU & Asia Cup 3,2020-05-10T19:15:43Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,251,2,0,0,0
bLSHvLggVfk,Perplexed vs Method EU | Day 2 Upper Final | EU & Asia Cup 3,2020-05-10T19:17:36Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,22910,2084,16,29,0
k09nPPWNY9M,Deplete from Beyond vs Self Reliance | Day 2 Lower Semis | EU & Asia Cup 3,2020-05-10T20:42:45Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,286,1,0,0,0
TD5DktBkiLU,Deplete from Beyond vs Perplexed | Day 2 Lower Final | EU & Asia Cup 3,2020-05-10T21:15:55Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,257,2,0,0,0
tlrz7qzwUP0,Method EU vs Perplexed | Day 2 Grand Final | EU & Asia Cup 3,2020-05-10T22:56:53Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,58927,378,26,61,0
ZV-A6Y_TKJc,Self Reliance vs The Boys | Day 2 Tiebreaker | EU & Asia Cup 3,2020-05-10T23:57:54Z,PLY0KbDiiFYeM1N3aUHcYsd9dyIpkVxxYG,2020 MDI EU & Asia Cup 3,368,5,0,0,0
ltgFUTzYsn4,AWC EU Cup 1 | Top 8 Full VOD,2020-05-08T05:40:15Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,240109,1746,113,41,0
dz33zZDKQt4,AWC NA Cup 1 | Top 8 Full VOD,2020-05-08T05:40:34Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,235089,1455,129,54,0
wnrtglmuWVM,AWC Cup 1 | Championship Sunday | Full VOD,2020-05-08T05:40:58Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,363312,4328,157,35,0
V-9yAzz-eCo,Diabolus vs nLite | Lower Round | AWC EU Cup 1,2020-05-22T18:30:31Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,540,3,0,0,0
YaChg_s2DDo,Wildcard Gaming vs Bergen Boys | Upper Quarters | AWC EU Cup 1,2020-05-22T19:59:44Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,18481,145,12,14,0
-8GpfjEgT8c,Method Black vs Enigma | Upper Quarters | AWC EU Cup 1,2020-05-22T20:38:06Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,21274,205,15,36,0
-TZO6_PvMtc,Wildcard Gaming vs Dendy | Lower Quarters | AWC EU Cup 1,2020-05-22T21:50:40Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,277,2,0,0,0
H_naxU3jp18,Enigma vs nLite | Lower Quarters | AWC EU Cup 1,2020-05-22T22:50:12Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,251,1,0,0,0
2NSoKpba-Pg,Turtle vs Unitas | Lower Quarters | AWC NA Cup 1,2020-05-23T17:53:40Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,193,3,0,1,0
DLsBqBb7ZSc,Kawhi vs Golden Guardians | Lower Round 1 | AWC NA Cup 1,2020-05-23T18:36:59Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,12768,511,3,44,0
_gYC2J_rlhY,Method Orange vs Rudimentary | Lower Round 1 | AWC NA Cup 1,2020-05-23T19:39:13Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,299,3,0,1,0
TuU9NgMcjV4,Cloud9 vs Spacestation Gaming | Upper Quarters  | AWC NA Cup 1,2020-05-23T21:40:25Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,22513,157,16,19,0
xgo9qt-486Y,Rudimentary vs Kawhi | Lower Quarters | AWC NA Cup 1,2020-05-23T22:50:19Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,150,2,0,1,0
hR3NM17zajI,Spacestation Gaming vs Turtle | Lower Quarters | AWC NA Cup 1,2020-05-23T22:51:59Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,177,0,2,0,0
13BTYdjuAMw,Wildcard Gaming vs Enigma | Lower Semis | AWC EU Cup 1,2020-05-24T18:03:59Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,152,1,0,0,0
leaGQeVypJE,Method Black vs Bergen Boys | Upper Finals | AWC EU Cup 1,2020-05-24T18:43:31Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,14077,135,11,10,0
vR4oBQBYQfI,Wildcard Gaming vs Bergen Boys | Lower Finals | AWC EU Cup 1,2020-05-24T20:10:03Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,11693,81,5,5,0
STeC9iviUpw,Wildcard Gaming vs Method Black | Grand Finals | AWC EU Cup 1,2020-05-24T22:48:38Z,PLY0KbDiiFYeMjHI6371OeOOBJFPSGX3UD,AWC BFA | Cup 1,408,4,0,1,0
